Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/17/2025,Cash,$0.08,N/A,11/17/2025,11/28/2025,USD
08/18/2025,Cash,$0.08,N/A,08/18/2025,08/29/2025,USD
05/19/2025,Cash,$0.08,N/A,05/19/2025,05/30/2025,USD
02/14/2025,Cash,$0.08,02/05/2025,02/17/2025,02/28/2025,USD
11/08/2024,Cash,$0.08,10/30/2024,11/11/2024,11/22/2024,USD
08/19/2024,Cash,$0.08,N/A,08/19/2024,08/30/2024,USD
05/10/2024,Cash,$0.08,N/A,05/13/2024,05/24/2024,USD
02/09/2024,Cash,$0.08,N/A,02/12/2024,02/26/2024,USD
11/09/2023,Cash,$0.08,N/A,11/10/2023,11/24/2023,USD
08/17/2023,Cash,$0.08,N/A,08/18/2023,09/01/2023,USD
05/12/2023,Cash,$0.08,N/A,05/15/2023,05/26/2023,USD
02/10/2023,Cash,$0.08,N/A,02/13/2023,02/27/2023,USD
11/10/2022,Cash,$0.32,N/A,11/14/2022,11/28/2022,USD
08/12/2022,Cash,$0.32,N/A,08/15/2022,08/29/2022,USD
05/13/2022,Cash,$0.32,N/A,05/16/2022,05/27/2022,USD
02/10/2022,Cash,$0.32,N/A,02/11/2022,02/25/2022,USD
11/10/2021,Cash,$0.32,N/A,11/12/2021,11/26/2021,USD
08/13/2021,Cash,$0.32,N/A,08/16/2021,08/27/2021,USD
05/14/2021,Cash,$0.32,N/A,05/17/2021,05/28/2021,USD
02/11/2021,Cash,$0.32,N/A,02/12/2021,02/26/2021,USD
11/13/2020,Cash,$0.32,N/A,11/16/2020,11/27/2020,USD
08/17/2020,Cash,$0.32,N/A,08/18/2020,08/28/2020,USD
05/08/2020,Cash,$0.32,N/A,05/11/2020,05/22/2020,USD
02/13/2020,Cash,$0.32,N/A,02/14/2020,02/28/2020,USD
11/07/2019,Cash,$0.32,N/A,11/08/2019,11/22/2019,USD
08/15/2019,Cash,$0.32,N/A,08/16/2019,08/30/2019,USD
05/09/2019,Cash,$0.32,N/A,05/10/2019,05/24/2019,USD
02/14/2019,Cash,$0.32,N/A,02/15/2019,03/01/2019,USD
11/08/2018,Cash,$0.32,N/A,11/09/2018,11/23/2018,USD
08/16/2018,Cash,$0.32,N/A,08/17/2018,08/31/2018,USD
05/11/2018,Cash,$0.32,N/A,05/14/2018,05/25/2018,USD
02/15/2018,Cash,$0.32,N/A,02/16/2018,03/02/2018,USD
11/09/2017,Cash,$0.32,N/A,11/10/2017,11/24/2017,USD
08/16/2017,Cash,$0.32,N/A,08/18/2017,09/01/2017,USD
05/17/2017,Cash,$0.32,N/A,05/19/2017,06/02/2017,USD
02/15/2017,Cash,$0.32,N/A,02/17/2017,03/03/2017,USD
11/09/2016,Cash,$0.32,10/31/2016,11/14/2016,11/28/2016,USD
08/25/2016,Cash,$0.32,08/17/2016,08/29/2016,09/12/2016,USD
05/11/2016,Cash,$0.32,04/26/2016,05/13/2016,05/27/2016,USD
02/10/2016,Cash,$0.32,N/A,02/12/2016,02/26/2016,USD
11/10/2015,Cash,$0.32,N/A,11/13/2015,11/27/2015,USD
08/13/2015,Cash,$0.32,08/06/2015,08/17/2015,08/28/2015,USD
05/13/2015,Cash,$0.32,05/05/2015,05/15/2015,05/29/2015,USD
02/11/2015,Cash,$0.32,02/03/2015,02/13/2015,02/27/2015,USD
11/06/2014,Cash,$0.32,10/30/2014,11/10/2014,11/24/2014,USD
08/19/2014,Cash,$0.31,08/11/2014,08/21/2014,08/29/2014,USD
05/07/2014,Cash,$0.31,04/28/2014,05/09/2014,05/23/2014,USD
02/12/2014,Cash,$0.31,02/04/2013,02/14/2014,02/28/2014,USD
11/07/2013,Cash,$0.31,10/31/2013,11/12/2013,11/25/2013,USD
08/14/2013,Cash,$0.30,08/06/2013,08/16/2013,08/30/2013,USD
